session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
4241095243673670992.1640273232.1640273232,2021-12-23,127120.0,23,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?rental_page=rental_car,card_web,view_card,,
2075053123592029539.1640269157.1640269157,2021-12-23,115548.0,7,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
887681531685143501.1640268749.1640268749,2021-12-23,158195.0,10,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
9058566283557388096.1640283972.1640283972,2021-12-23,319351.0,17,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
2856891889070928907.1640283151.1640283151,2021-12-23,0.0,2,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|XXyioOpMonRDjjVAuMRY|dtYJKUplNmmKCOfiziff|HCUIgIHlJRWkjsTAzLhw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|wWUfZwNwVcfKbKRmphrg|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2856891889070928907.1640283151.1640283151,2021-12-23,1060.0,5,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|XXyioOpMonRDjjVAuMRY|dtYJKUplNmmKCOfiziff|HCUIgIHlJRWkjsTAzLhw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|wWUfZwNwVcfKbKRmphrg|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
1793361504436012800.1640285951.1640285951,2021-12-23,1595790.0,31,event,,sberauto.com/cars/all/mercedes-benz/s-klasse/7a3f9330?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
1793361504436012800.1640285951.1640285951,2021-12-23,1595911.0,33,event,,sberauto.com/cars/all/mercedes-benz/s-klasse/7a3f9330?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
2223155673405004335.1640247474.1640247474,2021-12-23,516951.0,19,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|EiCUbFTDZPNKVbBimzhn|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
2223155673405004335.1640247474.1640247474,2021-12-23,548692.0,35,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|EiCUbFTDZPNKVbBimzhn|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
3281434292290620931.1640271368.1640271368,2021-12-23,262028.0,31,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3281434292290620931.1640271368.1640271368,2021-12-23,262036.0,33,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3596180950419221067.1640213068.1640213068,2021-12-23,42336.0,35,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
4417553932080143699.1640258899.1640258899,2021-12-23,119797.0,18,event,,sberauto.com/cars/all/audi/q5/69ac9064?utm_source_initial=google_poisk_web&utm_medium_initial=cpc&utm_campaign_initial=hkvDVxqLOzGjGaoNiNzN&utm_content_initial=XSkXBCPfnJjvxbfeewtd&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
4692396796386001513.1640284776.1640284776,2021-12-23,145100.0,14,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
5242740161800082992.1640273456.1640273456,2021-12-23,175263.0,33,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
7731908034657825961.1640281256.1640281256,2021-12-23,122431.0,23,event,,sberauto.com/cars/all/volkswagen/tiguan/0208cd2b?rental_page=rental_car,card_web,view_card,,
7731908034657825961.1640281256.1640281256,2021-12-23,153900.0,33,event,,sberauto.com/cars/all/volkswagen/teramont/6b36a12a?rental_page=rental_car,card_web,view_card,,
8501476774356748019.1640271547.1640271547,2021-12-23,74368.0,21,event,,sberauto.com/cars/all/kia/seltos/20f30855?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|qEQeQoWWnoVEMwsyhUcz|rjbbNGNkjGThUJNtsWZQ|lquYtwbPScwqcMOoWYRp|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
7314670352901220904.1640286414.1640286414,2021-12-23,192002.0,31,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
69486860182945430.1640258947.1640258947,2021-12-23,483533.0,25,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
792024123147851932.1640274074.1640274074,2021-12-23,851431.0,32,event,TJsDVDzRVtlFhfRXHsOb,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=dzen&utm_medium_initial=organic&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=TJsDVDzRVtlFhfRXHsOb&rental_page=rental_car,card_web,view_card,,
4271952006715040268.1640260107.1640260107,2021-12-23,31166.0,6,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=rcScqexpyNHshwBMMfPx&rental_page=rental_car,card_web,view_card,,
5374166672158777392.1640259631.1640259631,2021-12-23,115280.0,32,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
8516891055499752129.1640215338.1640215338,2021-12-23,139685.0,23,event,,sberauto.com/cars/all/bmw/7-serii/399ac530?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|XXyioOpMonRDjjVAuMRY|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|zzqmLVyalSXvuzexKnUV|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
8516891055499752129.1640215338.1640215338,2021-12-23,212295.0,34,event,,sberauto.com/cars/all/lexus/rx/566d6b75?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|XXyioOpMonRDjjVAuMRY|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|zzqmLVyalSXvuzexKnUV|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
1080826915360874262.1640242965.1640242965,2021-12-23,205209.0,29,event,,sberauto.com/cars/all/porsche/911/f149c91b?utm_source_initial=facebook&utm_medium_initial=cpa&utm_campaign_initial=mSVMBvlHFgftJaQAZEdp&utm_content_initial=eIWOPraRITmcQEHrohWc&utm_term_initial=NVyFPIWefabcaoaxLXft&rental_page=rental_car,card_web,view_card,,
1155470642351736584.1640269576.1640269576,2021-12-23,166927.0,19,event,,sberauto.com/cars/all/porsche/cayenne/6f690f60?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
2721495523259644357.1640208127.1640208127,2021-12-23,393481.0,32,event,,sberauto.com/cars/all/mercedes-benz/cla-klasse/c917af36?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=WiILFRDQbcHDHNvHzGpX&rental_page=rental_car,card_web,view_card,,
3840262481562033948.1640226589.1640226589,2021-12-23,97841.0,12,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
1772263710249968106.1640227306.1640227306,2021-12-23,52873.0,15,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
9123905337563557360.1640246769.1640246769,2021-12-23,4138.0,3,event,kMfMYQzmOyPRhMSiGJZC,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
1878909354527462840.1640273337.1640273337,2021-12-23,33514.0,21,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
766917767264998384.1640252104.1640252104,2021-12-23,110555.0,31,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
3160055312460066834.1640280084.1640280084,2021-12-23,298107.0,24,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
5716581694291838613.1640236723.1640236723,2021-12-23,41655.0,11,event,,sberauto.com/cars/all/mini/hatch/b82590a3?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=WlbWUObZWvsimzdFdLYw|TgvRcHdfCZkFaRSqKVEX&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|QpHOZYTNMHbbfhnqDLUA|xAEYTlJDbQNwQTLGxICQ|HbolMJUevblAbkHClEQa|lFpAoUqEvHoyZfCNRuCR|HbolMJUevblAbkHClEQa|dtYJKUplNmmKCOfiziff|HbolMJUevblAbkHClEQa|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|nTKjQPYMFGDmkNLybFvi|OfdDOXSwHYclonQJpPxh|NPcEIgnbIECWdLNSGoam|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
5716581694291838613.1640236723.1640236723,2021-12-23,267045.0,35,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=WlbWUObZWvsimzdFdLYw|TgvRcHdfCZkFaRSqKVEX&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|QpHOZYTNMHbbfhnqDLUA|xAEYTlJDbQNwQTLGxICQ|HbolMJUevblAbkHClEQa|lFpAoUqEvHoyZfCNRuCR|HbolMJUevblAbkHClEQa|dtYJKUplNmmKCOfiziff|HbolMJUevblAbkHClEQa|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|nTKjQPYMFGDmkNLybFvi|OfdDOXSwHYclonQJpPxh|NPcEIgnbIECWdLNSGoam|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
5912478223564026888.1640248329.1640248329,2021-12-23,163002.0,18,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
5825910816955986354.1640264114.1640264114,2021-12-23,1055.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaabeirsd-n2o6c3g1t0-rqcneukg9ythdb01jbpmekedej7hpoy0xout3ra_aem_awjmzuoppuw63bw_opcqgzd31qb6n8h5dfapgvorpgaudcj05204ipcfmxnnicxnzoci4rifgqndm6wpgwlkbya988_yvcruw1kuoqho58xwwi8i0bimg_zis0ab3e4im4i,card_web,view_card,,
6720246677271271300.1640283154.1640283154,2021-12-23,411055.0,36,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
7104021272392371764.1640238646.1640238646,2021-12-23,212527.0,23,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=gecBYcKZCPMcVYdSSzKP&rental_page=rental_car,card_web,view_card,,
2017184495182310004.1640262260.1640262260,2021-12-23,238766.0,20,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
1759311312950952234.1640268093.1640268093,2021-12-23,272087.0,31,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
2213339474111531465.1640270285.1640270285,2021-12-23,50025.0,7,event,,sberauto.com/cars/all/bmw/5-serii/eb5698f6?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
2213339474111531465.1640270285.1640270285,2021-12-23,141391.0,28,event,,sberauto.com/cars/all/mercedes-benz/gls-klasse/2f9c1e1e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
2213339474111531465.1640270285.1640270285,2021-12-23,141729.0,32,event,,sberauto.com/cars/all/mercedes-benz/gls-klasse/2f9c1e1e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
2555664989126174140.1640277436.1640277436,2021-12-23,253730.0,23,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
2555664989126174140.1640277436.1640277436,2021-12-23,412499.0,32,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
2555664989126174140.1640277436.1640277436,2021-12-23,412944.0,36,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
4207138257273933906.1640288341.1640288341,2021-12-23,293265.0,22,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
4207138257273933906.1640288341.1640288341,2021-12-23,338862.0,28,event,,sberauto.com/cars/all/volkswagen/touareg/9e072915?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
5427139596196810236.1640271343.1640271343,2021-12-23,1311032.0,35,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
7945034572562186003.1640251155.1640251155,2021-12-23,1724.0,9,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaaktpnimazs1ammbo83omdvxpvdai4x9fh7asrsxlgc7_dtbucheuizoka_aem_avzrpfhqv077ymj5oxeds9qo9ol4zvrngtjk1_vmvvjcdoafi6fb48guqlkvap8qsmygi5mslgffzv5xc6v0uzpo40rdlfmkm5olpuaquuzyuncezyzo2mnzv-uvtodnxho,card_web,view_card,,
461018436823462945.1640281124.1640281124,2021-12-23,352192.0,35,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
1451107294468368840.1640229322.1640229322,2021-12-23,287017.0,16,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
1451107294468368840.1640229322.1640229322,2021-12-23,287030.0,18,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
8154460652543670436.1640233187.1640233187,2021-12-23,2664.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=JwYIveaHVpeeRZloQCfF|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|wtdAydPFeYlxHioycsEq|aHSPdWXGkJravzWuwcJA|NlEtMcltqZplwUEdoIUp|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|ftzglDOsVtFrEijJtTQp|JzxhYMPKcKcRNNmnXTpL&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
4485900953546086187.1640267300.1640267300,2021-12-23,186982.0,35,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=qhEmhjPXvwgEHdBikgEQ&rental_page=rental_car,card_web,view_card,,
4352503856358508543.1640253440.1640253440,2021-12-23,132710.0,18,event,,sberauto.com/cars/all/kia/seltos/20f30855?rental_page=rental_car,card_web,view_card,,
5356559964829939661.1640265677.1640265677,2021-12-23,166792.0,33,event,,sberauto.com/cars/all/bmw/x5/f6bbfae9?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|QYfbqJXuLdJGfOSFgZOs&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|lUOhbMixPaWdNzMcDzmL|xAEYTlJDbQNwQTLGxICQ|cuvllboEpYCxUznJVVav|lFpAoUqEvHoyZfCNRuCR|SFFEnlpaYdgskxoFCgMZ|rjbbNGNkjGThUJNtsWZQ|sjJBppnKkftGSJOBXMre|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
6336416857461097350.1640235912.1640235912,2021-12-23,280442.0,23,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6336416857461097350.1640235912.1640235912,2021-12-23,281490.0,25,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
