session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
9058731506640746154.1628018777.1628018777,2109150287.1626732202,2021-08-03,22:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,,,,desktop,,,,2560x1440,Chrome,Russia,Voronezh
9058741513915814146.1628000513.1628001377,2109152617.1628000514,2021-08-03,17:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,YaBrowser,Russia,Moscow
9058745680028101387.1622010638.1622010676,2109153587.1622010635,2021-05-26,09:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x640,Android Webview,Russia,Moscow
9058765801949722003.1621849493.1621849493,2109158272.1621849491,2021-05-24,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,YaBrowser,Russia,Moscow
9058765801949722003.1621852743.1621852743,2109158272.1621849491,2021-05-24,13:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,YaBrowser,Russia,Moscow
9058765819147585514.1639843818.1639843818,2109158276.1639843818,2021-12-18,19:10:18,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Linux,,,1528x859,Chrome,Russia,Abakan
9058766321659419906.1640504578.1640504578,2109158393.1640504578,2021-12-26,10:42:58,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,KCcrgoFqYxCpSjdRyJjZ,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
9058773635987710777.1639490363.1639490363,2109160096.1639490361,2021-12-14,16:59:23,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
9058773915158660102.1637565448.1637565448,2109160161.1637565446,2021-11-22,10:17:28,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Yekaterinburg
9058774941653527393.1635248993.1635248993,2109160400.1635248993,2021-10-26,14:49:53,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Samara
905877508520176460.1633446739.1633446739,210916043.1633446732,2021-10-05,18:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,LwJZxKuWmvOhPsaCeRjG,,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9058779610282226286.1634497134.1634497134,2109161487.1634497134,2021-10-17,21:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Safari,Russia,Saint Petersburg
9058779610282226286.1634497265.1634497265,2109161487.1634497134,2021-10-17,22:00:00,2,HbolMJUevblAbkHClEQa,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Safari,Russia,Saint Petersburg
9058779610282226286.1634579553.1634579553,2109161487.1634497134,2021-10-18,20:00:00,3,HbolMJUevblAbkHClEQa,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Safari,Russia,Saint Petersburg
9058779610282226286.1634632062.1634632062,2109161487.1634497134,2021-10-19,11:00:00,4,HbolMJUevblAbkHClEQa,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Safari,Russia,Saint Petersburg
9058779610282226286.1634677875.1634677875,2109161487.1634497134,2021-10-20,00:00:00,5,HbolMJUevblAbkHClEQa,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Safari,Russia,Saint Petersburg
9058790253212018018.1635329378.1635329378,2109163965.1635329378,2021-10-27,13:09:38,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Kraskovo
9058800342081030397.1626163453.1626163453,2109166314.1626163453,2021-07-13,11:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Sochi
9058829075419752817.1633675632.1633675632,2109173004.1633675633,2021-10-08,09:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058830836346337804.1623669261.1623669261,2109173414.1623669260,2021-06-14,14:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Irkutsk
9058831587979907519.1637962177.1637962177,2109173589.1637962175,2021-11-27,00:29:37,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x720,Chrome,Russia,Kirov
9058832459842261267.1621954834.1621954834,2109173792.1621954835,2021-05-25,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9058832459842261267.1621976670.1621976670,2109173792.1621954835,2021-05-26,00:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9058851722789601124.1640972135.1640972135,2109178277.1640972132,2021-12-31,20:35:35,1,fgymSoTvjKPEgaIJqsiH,cpm,FTjNLDyTrXaWYgZymFkV,yYdBRbPmBMUZHXwqGxNx,qUcotcWimEOQiboVPcCx,desktop,Macintosh,,,2560x1440,Safari,Russia,Tula
9058853277559355282.1632565013.1632565013,2109178639.1632565138,2021-09-25,13:00:00,1,RmEBuqrriAfAVsLQQmhk,cpc,kVOrIKZFrEYGvixPclal,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x740,Chrome,Russia,Saint Petersburg
9058854072128327155.1632587264.1632587264,2109178824.1632587251,2021-09-25,19:00:00,1,RmEBuqrriAfAVsLQQmhk,cpc,VBmazutCflYumtDHrQYe,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x720,Chrome,Russia,Saint Petersburg
9058869469587810044.1634313981.1634313981,2109182409.1634313980,2021-10-15,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9058900466369537568.1637066269.1637066269,2109189626.1637066272,2021-11-16,15:37:49,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,BmOOOIoWGHEfxEfoUezs,desktop,Windows,,,2172x1222,Chrome,Russia,Moscow
9058909223808694204.1637906363.1637906363,2109191665.1637906364,2021-11-26,08:59:23,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,320x712,Chrome,Russia,Moscow
905890968936898277.1622662884.1622662884,210919177.1622662885,2021-06-02,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,YaBrowser,Russia,Vyborg
9058912861648244550.1640156973.1640156973,2109192512.1640156998,2021-12-22,10:09:33,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,320x694,Chrome,Russia,Moscow
9058913634736705647.1634504816.1634504816,2109192692.1634504815,2021-10-18,00:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,mobile,,Huawei,,320x640,Chrome,Russia,Domodedovo
905891673329849925.1640977991.1640977991,210919341.1640977989,2021-12-31,22:13:11,1,fgymSoTvjKPEgaIJqsiH,cpm,FTjNLDyTrXaWYgZymFkV,yYdBRbPmBMUZHXwqGxNx,ObIWuFTMgFPUHNiFoOwb,desktop,Macintosh,,,1792x1120,Chrome,Russia,Moscow
9058918251813884469.1621840437.1621840437,2109193767.1621840437,2021-05-24,10:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1536x864,YaBrowser,Russia,Moscow
9058919201019943282.1640126837.1640126837,2109193988.1640126834,2021-12-22,01:47:17,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,501x1086,Chrome,Russia,Krasnodar
9058921704984316231.1638566224.1638566224,2109194571.1638566215,2021-12-04,00:17:04,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),AuMdmADEIoPXiWpTsBEj,393x873,Chrome,Russia,Moscow
9058925772319658259.1639878932.1639878932,2109195518.1639878931,2021-12-19,04:55:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Irkutsk
9058930758760362921.1623552939.1623552939,2109196679.1623552937,2021-06-13,05:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x892,Chrome,Russia,Yekaterinburg
9058937282826692059.1634559453.1634559453,2109198198.1634559451,2021-10-18,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Tambov
905893812219714029.1637128686.1637128686,210919839.1637128685,2021-11-17,08:58:06,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Chita
905893812219714029.1637643481.1637643481,210919839.1637128685,2021-11-23,07:58:01,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Chita
905894817238568528.1633635921.1633635921,210920073.1633635920,2021-10-07,22:00:00,1,bByPQxmDaMXgpHeypKSM,referral,vRLTQQKAsFQMxbcHGPhu,,,mobile,,Apple,,414x896,Safari (in-app),Russia,Moscow
9058950038884172886.1639171159.1639171159,2109201168.1639171158,2021-12-11,00:19:19,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tula
9058952375346510719.1639299967.1639299967,2109201712.1639299967,2021-12-12,12:06:07,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Yekaterinburg
9058959951664096851.1634575954.1634575954,2109203476.1634575955,2021-10-18,19:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,aCaBoYaQJPVffhjBQnut,,,mobile,,Apple,,2000x2000,Safari,United States,Forest City
9058984643436937182.1640431582.1640431582,2109209225.1640431582,2021-12-25,14:26:22,1,GpAkIXsclxDGyILfNlrR,cpm,vFcAhRxLfOWKhvxjELkx,LxluDbGsLnaemhTtGuvB,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
9058985678518702109.1635078174.1635078174,2109209466.1635078173,2021-10-24,15:22:54,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Safonovo
9058997025814173918.1626953951.1626953951,2109212108.1626953950,2021-07-22,14:00:00,1,gDBGzjFKYabGgSPZvrDH,cpm,FTjNLDyTrXaWYgZymFkV,UxrnyMlRBSOhOjytXnMG,,desktop,,,,1280x720,YaBrowser,Russia,Zhukovskiy
9059000397372638539.1636091212.1636091212,2109212893.1636091211,2021-11-05,08:46:52,1,kjsLglQLzykiRbcDiGcD,cpc,WlbWUObZWvsimzdFdLYw,JNHcPlZPxEMWDnRiyoBf,,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9059000397372638539.1636091269.1636091269,2109212893.1636091211,2021-11-05,08:47:49,2,kjsLglQLzykiRbcDiGcD,cpc,,,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9059011551398664778.1632049745.1632049882,2109215490.1632049738,2021-09-19,14:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Realme,,320x712,Chrome,Russia,Krasnoyarsk
9059018595150053919.1637073439.1637073439,2109217130.1637073439,2021-11-16,17:37:19,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Linux,,,1920x1080,Chrome,Russia,Moscow
9059018595150053919.1637488901.1637488901,2109217130.1637073439,2021-11-21,13:01:41,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Linux,,,1920x1080,Chrome,Russia,Moscow
9059019110531510162.1622454164.1622454164,2109217250.1622454162,2021-05-31,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x699,Chrome,Russia,Yekaterinburg
9059019110531510162.1622477619.1622477619,2109217250.1622454162,2021-05-31,19:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x699,Chrome,Russia,Yekaterinburg
9059019110531510162.1623814356.1623814356,2109217250.1622454162,2021-06-16,06:00:00,3,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x699,Chrome,Russia,Yekaterinburg
9059022370425515107.1636281443.1636281482,2109218009.1636281443,2021-11-07,13:38:02,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Chrome,Russia,Moscow
9059027051940987980.1637401037.1637401037,2109219099.1637401676,2021-11-20,12:37:17,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1280x720,YaBrowser,Russia,Shlisselburg
9059041693486695551.1639597182.1639597182,2109222508.1639597183,2021-12-15,22:39:42,1,ZpYIoDJMcFzVoPFsHGJL,banner,zxoiLxhuSIFrCeTLQVWZ,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Perm
9059043733590211739.1633647770.1633647770,2109222983.1633647771,2021-10-08,02:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9059044197437938826.1624906892.1624906892,2109223091.1624906890,2021-06-28,22:00:00,1,hTjLvqNxGggkGnxSCaTm,stories,QEejXfOCtOMFLZqIPApp,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,420x933,Android Webview,Russia,Cherepovets
905904687064031335.1624252518.1624252518,210922371.1624252519,2021-06-21,08:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Arkhangelsk
905904687064031335.1624258762.1624258762,210922371.1624252519,2021-06-21,09:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Arkhangelsk
9059058521155139149.1626175052.1626175052,2109226426.1626175053,2021-07-13,14:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,RoDitORHdzGfGhNCyEMy,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9059059706580025404.1640087612.1640087612,2109226702.1640087612,2021-12-21,14:53:32,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x736,Safari,Russia,Saint Petersburg
905906027095732516.1626157348.1626157348,210922683.1626157348,2021-07-13,09:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,MXqmDyetMTICSSitTjWV,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x640,Chrome,Russia,Moscow
9059074245038038099.1633803346.1633803346,2109230087.1633803347,2021-10-09,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,768x1024,Safari,Russia,Mytishchi
9059083444864107768.1639924985.1639924985,2109232229.1639924984,2021-12-19,17:43:05,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Yekaterinburg
9059088259522168875.1639647275.1639647275,2109233350.1639647275,2021-12-16,12:34:35,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9059119668611638078.1633280831.1633280831,2109240663.1633280830,2021-10-03,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x760,Chrome,Russia,Moscow
9059119668611638078.1637180279.1637180279,2109240663.1633280830,2021-11-17,23:17:59,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Moscow
9059137101882471953.1631860241.1631860241,2109244722.1631860241,2021-09-17,09:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,830x393,Chrome,Brazil,53425
9059139657382008614.1625855782.1625855782,2109245317.1625855782,2021-07-09,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,MXqmDyetMTICSSitTjWV,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Saint Petersburg
9059150467826494834.1637657971.1637657971,2109247834.1637657970,2021-11-23,11:59:31,1,cAqxcRdSSFAyCPUxQHqy,info_text,yCnTwlCLkqZHwAglrEll,OJiWyBKOyDITzXCZRSMH,APGNmHDNvDcuqsaRbeNw,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
9059154457835928107.1622473259.1622473259,2109248763.1622473259,2021-05-31,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9059154457835928107.1622473359.1622473359,2109248763.1622473259,2021-05-31,18:00:00,2,oZCzWSykfixnjMPDNjSU,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9059154457835928107.1622476698.1622476698,2109248763.1622473259,2021-05-31,18:00:00,3,oZCzWSykfixnjMPDNjSU,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
905915806741924017.1631815859.1631815859,210924960.1631815857,2021-09-16,21:00:00,1,PlbkrSYoHuZBWfYjYnfw,cpm,FTjNLDyTrXaWYgZymFkV,TuyPWsGQruPMpKvRxeBF,,desktop,,,,1920x1040,Chrome,Russia,Moscow
9059165826617979790.1626092452.1626092452,2109251410.1626092430,2021-07-12,15:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,EvhrtRzIJnQYHziPiLzV,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2195x1235,Chrome,Russia,Tyumen
9059170679932059091.1627127254.1627127254,2109252540.1627127251,2021-07-24,14:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,375x812,Chrome,Russia,Saint Petersburg
9059173802384496515.1638340489.1638340489,2109253267.1638340483,2021-12-01,09:34:49,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1920x1080,Chrome,Russia,Vidnoye
9059174343537816262.1625780936.1625780936,2109253393.1625780934,2021-07-09,00:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059184428125912327.1630665989.1630665989,2109255741.1630665991,2021-09-03,13:00:00,1,PlbkrSYoHuZBWfYjYnfw,cpm,FTjNLDyTrXaWYgZymFkV,TuyPWsGQruPMpKvRxeBF,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9059186030153580510.1635532555.1635532555,2109256114.1635532766,2021-10-29,21:35:55,1,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x817,Chrome,Russia,Novosibirsk
9059186030153580510.1635597900.1635597900,2109256114.1635532766,2021-10-30,15:45:00,2,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x817,Chrome,Russia,Novosibirsk
9059199228592675082.1640126732.1640126732,2109259187.1640126730,2021-12-22,01:45:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x915,Chrome,Russia,Moscow
9059207904422678063.1636191791.1636191791,2109261207.1636191791,2021-11-06,12:43:11,1,SzZERoLMmrEUEhDaYcyN,cpc,,,,mobile,iOS,Apple,,414x896,Safari (in-app),Russia,Moscow
9059210318198642150.1640535528.1640535528,2109261769.1640535526,2021-12-26,19:18:48,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Tula
905921802514878352.1630424971.1630424971,210926356.1630424976,2021-08-31,18:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,712x320,Chrome,Russia,Saint Petersburg
9059225148719149007.1638969295.1638969295,2109265222.1638969295,2021-12-08,16:14:55,1,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969370.1638969370,2109265222.1638969295,2021-12-08,16:16:10,2,kjsLglQLzykiRbcDiGcD,cpc,,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969583.1638969583,2109265222.1638969295,2021-12-08,16:19:43,3,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969585.1638969585,2109265222.1638969295,2021-12-08,16:19:45,4,kjsLglQLzykiRbcDiGcD,cpc,,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969622.1638969622,2109265222.1638969295,2021-12-08,16:20:22,5,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969624.1638969624,2109265222.1638969295,2021-12-08,16:20:24,6,kjsLglQLzykiRbcDiGcD,cpc,,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969705.1638969705,2109265222.1638969295,2021-12-08,16:21:45,7,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9059225148719149007.1638969706.1638969706,2109265222.1638969295,2021-12-08,16:21:46,8,kjsLglQLzykiRbcDiGcD,cpc,,,WzFRtsGEAcMDpughCowF,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
